,link,date,title,text,classification,
454,https://www.boatos.org/saude/dr-derek-knauss-covid-19-testes-positivos.html,2021-04-21 13:20:26,Dr. Derek Knauss não encontra Covid-19 em 1.500 testes positivos ,"ESSA NOTÍCIA É DE 18 ABRIL 2021. Eles pegaram uma gripe, a chamaram de “Covid” e criaram o maior golpe da história. Nenhum teste foi encontrado para ter Covid. Simplesmente não havia vestígios deste vírus. Os cientistas encontraram apenas os vírus influenza A e B. “Ainda preciso encontrar uma amostra viável com Covid-19 para trabalhar. Nós, que conduzimos o teste de laboratório com essas 1.500 amostras nas 7 universidades, agora estamos processando o CDC por fraude Covid-19. O CDC ainda não nos enviou uma amostra viável, isolada e purificada de Covid-19. Se eles não podem ou não querem, então eu digo que não existe Covid-19. É fictício.” Um cientista clínico e imunologista-virologista em um laboratório do sul da Califórnia diz que ele e colegas de 7 universidades estão processando o CDC por fraude maciça. O motivo: nenhuma das 1.500 amostras de pessoas com teste “positivo” conseguiu encontrar Covid-19. Foi simplesmente descoberto que TODAS as pessoas tinham Influenza A e, em menor extensão, Influenza B. Isso é consistente com as descobertas anteriores de outros cientistas, que relatamos várias vezes. Dr. Derek Knauss: “Quando minha equipe de laboratório e eu submetemos as 1.500 amostras supostamente positivas de Covid-19 aos postulados de Koch e as colocamos em um SEM (microscópio eletrônico), encontramos NO Covid em todas as 1.500 amostras. Descobrimos que todas as 1.500 amostras eram principalmente de Influenza A e algumas de Influenza B, mas nenhum caso de Covid. Não usamos o teste de PCR de touros ***. ‘ Em 7 universidades, nenhuma vez o COVID detectou “Quando enviamos o resto das amostras para Stanford, Cornell e alguns laboratórios da Universidade da Califórnia, eles obtiveram o mesmo resultado: SEM COVID. Eles descobriram Influenza A e B. Em seguida, todos nós pedimos ao CDC amostras viáveis de Covid. O CDC disse que eles não podem dar, porque eles não têm essas amostras. ‘ ‘Assim, chegamos à difícil conclusão, por meio de toda a nossa pesquisa e trabalho de laboratório, de que a Covid-19 era imaginária e fictícia. A gripe era chamada apenas de ‘Covid’, e a maioria das 225.000 mortes eram de comorbidades como doenças cardíacas, câncer, diabetes, enfisema pulmonar, etc. Eles pegaram uma gripe que enfraqueceu ainda mais seus sistemas imunológicos, e eles morreram. ‘ ‘Este vírus é fictício’",1,
455,https://www.boatos.org/saude/agua-torneira-testa-positivo-para-covid-19-prova-pandemia-farsa-china.html,2021-04-21 12:57:29,Água da torneira que testa positivo para Covid-19 prova que pandemia é uma farsa da China ,“Água da torneira testa positivo para covid-19. Vejam o quanto fomos enganados e roubados. Esses testes foram fabricados na China. O  Pib da China está 18% a mais ! QUEREM ACUSAR O PRESIDENTE DE NÃO FORNECER ESSES TESTES!,1,
457,https://www.boatos.org/saude/puc-com-inscricoes-abertas-sequelas-respiratorias-covid-19.html,2021-04-19 13:49:52,PUC está com inscrições abertas para quem está com sequelas respiratórias da Covid-19 ,"A PUC ESTÁ COM INSCRIÇÕES ABERTAS PARA PESSOAS QUE ESTÃO COM SEQUELAS RESPIRATÓRIAS DECORRENTES DA COVID. SERÁ ONLINE E GRATUITA POR UM MÊS. Segue o link: https://forms.office.com/Pages/ResponsePage.aspx?id=AZKyjn2iAkOEc8mC61vpNbFG0sEGzGFKrXHxXEHXsU9UQTc5SzkwREtSMFhCNzVGT1kyOU0wVUZHNi4u Muito bacana está atitude da Fisioterapia da PUC. Vamos compartilhar, pois alguém pode estar precisando.  Já foram encerradas as inscrições para o Programa de Fisioterapia Respiratória para pessoas com sequelas de COVID-19 – PUC-SP. A atividade, gratuita e online, é orientada e supervisionada pela profa. Renata Escorcio e pelo preceptor de estágio hospitalar Marcelo Pierrotti, e aplicado por estudantes do 5º ano de graduação em Fisioterapia da PUC-SP.",1,
458,https://www.boatos.org/tecnologia/mexico-fez-virus-imagem-mostra-covid-19-curada.html,2021-04-17 14:13:55,“México fez” é um vírus em uma imagem que mostra Covid-19 curada no país ,"Eles vão publicar uma imagem que mostra como Covid 19 é curado no México e se chama “México fez”, não abra porque entra no telefone em 5 segundos e não pode ser interrompido de forma alguma. É um vírus. Passe adiante para sua família e amigos. Agora eles também disseram isso na CNN e na BBC.",1,
459,https://www.boatos.org/saude/cabrini-fraude-compra-kits-covid-19-macapa.html,2021-04-17 12:35:25,Cabrini descobre fraude na compra de kits de Covid-19 em Macapá e discute com prefeita ,"Roberto cabrini desembarca em Macapá pra fazer uma reportagem sobre o superfaturamento de 5000% em cima dos kits de Covid-19, olha a reação da prefeita do DEM  Parece que enfim, vamos descobrir porque a tal “FRAUDEMIA” virou o Brasil de cabeça para baixo… *Roberto Cabrini* desembarca em Macapá pra fazer uma reportagem sobre o *superfaturamento* de *5000%* em cima dos *Kits de Covid-19*, olha a reação da *Prefeita do DEM*. Importante é o $ e não as vidas. No Brasil todo. Mostra o tipo de políticos de prefeitos a governadores. Deus faça Justiça contra esses assassinos!  Roberto Cabrini EM Macapá, COM a prefeita, QUE COMPROU vacinas super faturadas em 5 mil POR CENTO, Infelizmente isso vem acontecendo em varios Municipio dos Estado. no calar dos vereadores, e por tras do corona virus compraram medicamentos com preços exorbitante, acredite! Roberto Cabrini desembarca em Macapá pra fazer uma reportagem sobre o superfaturamento de 5000% em cima dos Kits de Covid-19, olha a reação da Prefeita.",1,
461,https://www.boatos.org/mundo/senado-italia-aprova-tratamento-precoce-hidroxicloroquina-ivermectina-contra-covid-19.html,2021-04-16 15:35:09,Senado da Itália aprova tratamento precoce (hidroxicloroquina e ivermectina) contra Covid-19 ,"Senado da Itália aprova o uso do tratamento precoce contra Covid-19. Itália NEGACIONISTA. Culpa do Bolsonaro. Por 212 votos a 2, senadores entenderam que o tratamento domiciliar pode salvar vidas. A agenda foi assinada por todos os grupos parlamentares para que o Governo tome medidas para o estabelecimento de um protocolo nacional único para uso domiciliar do tratamento precoce; com o uso de hidroxicloroquina, por exemplo.",1,
462,https://www.boatos.org/politica/prefeituras-ganham-8-mil-medicos-ganham-1-mil-por-diagnostico-positivo-covid-19.html,2021-04-16 13:08:37,Prefeituras ganham R$ 8 mil e médicos ganham R$ 1 mil por diagnóstico positivo de Covid-19 ,"“Hoje eu não fui pedalar, resolvi dar uma caminhada, mudar um pouco meu itinerário. E encontrei com o Rafael, um amigo nosso, e o que ele me contou, eu quero repassar pra vocês. Ele passou agora 14 dias, que o médico te dá de atestado, pra que a pessoa fique 14 dias em casa quando te dá o diagnóstico de Covid. Eu falei: cara, você passou 14 dias em casa?. Ele disse: claro que não, Amauri. Eu, minha esposa e minha filha, nós recebemos os três diagnósticos de Covid. Pegamos 14 dias cada um, apresentamos no trabalho nosso e passamos 14 dias na praia. Eu falei: pera aí, querido. Como assim? Me explica essa história. O que ele me disse foi: aqui na cidade onde a gente mora, pra cada diagnóstico de Covid, a  Prefeitura embolsa R$ 8 mil. R$ 1 mil pro médico. R$ 8 mil pra Prefeitura, R$ 1 mil pro médico e dá o diagnóstico, porque, se o médico, que é a ponta do iceberg, se ele dá o diagnóstico, não tem como a Prefeitura receber os R$ 8 mil do governo federal. E pra cada óbito, e geralmente o óbito é por esse mesmo médico, a Prefeitura recebe R$18 mil.  Aí, ele disse que esse médico, amigo dele, chegou pra ele e disse assim: Rafael, eu tenho R$ 48 mil na mão já. Tô precisando de R$ 50 mil. Então, vem tu, tua esposa e tua filha, eu vou dar o diagnóstico pra vocês três, pegar os R$ 3 mil, vai dar R$ 51 mil, eu te dou R$ 1 mil, tá bom?. Ele disse: mas rapaz, isso aí não tem problema, não tem perigo?. [Ele] disse: não, não tem perigo nenhum, fique tranquilo!. E foi o que aconteceu. O médico pegou os R$ 50 mil, completou a cota dele, como ele disse, Rafael pegou mais R$ 1 mil na mão, foram os três pra praia. Aí, eu pergunto a vocês: Covid vai acabar? Não vai acabar nunca, mas nunca. Por que que agora no feriado, sexta-feira, as prefeituras pararam a vacinação? Simplesmente, porque foi feriado. Quer dizer, vidas importam? Vidas importam coisa nenhuma, gente. É dinheiro muito que tá entrando. Sabe quanto o governo federal tiver mandando dinheiro pros estados?  Assistam hoje o …, ele tá dizendo quanto dinheiro o governo federal ejetou nos estados. Só que no Rio Grande do Sul, o governo estadual pegou R$ 80 bilhões. Não é “mi”, gente. É “bi",1,
463,https://www.boatos.org/politica/prefeituras-ganham-8-mil-medicos-ganham-1-mil-por-diagnostico-positivo-covid-19.html,2021-04-16 13:08:37,Prefeituras ganham R$ 8 mil e médicos ganham R$ 1 mil por diagnóstico positivo de Covid-19 ," R$ 80 bilhões. O governo do seu João Doria, que é o que mais persegue o Bolsonaro, pegou 145 bilhões de dólares. Aí, eu pergunto a vocês: vai acabar a Covid? Vai nada, gente. Isso não vai acabar não. Ninguém morre de mais outra coisa no Brasil. Ninguém morre mais de infarto, ninguém morre mais de câncer, de AIDS. Só se morre de Covid, só de Covid. E se isso for verdade realmente, ele não tem porque mentir, né? Se cada médico pega R$ 1 mil na mão, meu Jesus Cristo! Êiê. Mas passa em frente à uma funerária, os caixões tão lá. Passa em frente ao cemitério, não tem velório. Então, por que é que tá morrendo tanta gente assim de Covid, gente? Agnaldo Timóteo se vacinou e morreu. Deixo esse vídeo pra vocês aí, pra vocês refletirem e pensarem, tá bom? Deus abençõe. Vou continuar aqui a minha caminhada",1,
465,https://www.boatos.org/brasil/restaurante-famiglia-mancini-faliu-vai-fechar-portas-por-causa-lockdown.html,2021-04-15 16:33:37,Restaurante Famiglia Mancini faliu e vai fechar as portas por causa do lockdown ,"Famiglia Mancini, tradicional restaurante Paulista, fecha suas portas…  Acabo de saber que um dos restaurantes mais charmosos de São Paulo, um dos mais conhecidos, o FAMIGLIA MANCINI, vai fechar as portas. É isso que esse assassino psicopata da calça atochada está fazendo com São Paulo.",1,
467,https://www.boatos.org/politica/lula-fylho-filho-ex-presidente-lula-esta-envolvido-esquema-fraude-compra-mascaras.html,2021-04-14 12:06:24,"Lula Fylho, investigado em esquema de fraude na compra de máscaras, é filho do ex-presidente Lula ","Sabe quem é o orgulho de papai sabe? Sabe? Esse é o Lulinha, Lula Fylho, com y, biólogo empresário aquele que juntava m… de elefante. Chego a ficar emocionada. Seguindo os passos de papai. E não é que o malandro mora na área nobre da cidade, num condomínio de luxo. Será quanto que custa a mansão dele? Bonner: Vamos botar isso na pauta. G1 matéria do G1 vamos lá. Bora Bonner agiliza. Como é que é? E olha só a figura era secretário de saúde em São Luís no Maranhão e comandava um esquema de desvio de dinheiro na compra de máscaras na proteção contra o covid que coisa hein? Ele é o filho de quem mesmo? Do Lula.",1,
468,https://www.boatos.org/mundo/china-mata-pessoas-recusam-tomar-vacina-contra-covid-19.html,2021-04-12 19:00:52,China mata pessoas que se recusam a tomar vacina contra Covid-19 ,"Texto: DITADURA COMUNISTA chinesa dando a vacina que os COMUNISTAS sempre deram aos povos do mundo. BREVE no Brasil! Aguardem! EU estou avisando faz muito tempo! Transcrição: É isso aquilo que nos aguarda. Essa é a ditadura chinesa aqui. Ó lá quem não toma vacina é tratado dessa forma aqui. Isso é que eu venho avisando, todos vamos que pistola 9mm isso é a ditadura chinesa do comunismo. Fazendo que faz há mais de cem anos com quem se recusa a fazer o que o governo manda. Luta contra o governo? Esse é o destino do Povo. Ó são os tiros no fundo inocente sendo executado o que se recusou a aceitar as ordens do governo é ditadura chinesa comunista. Esse é o comunismo aqui no Brasil. Ouçam os tiros no fundo deu para ouvir né? É isso aí pessoal está aqui nos aguarda isso aqui.",1,
469,https://www.boatos.org/saude/amazonas-queda-80-nas-mortes-covid-19-tratamento-precoce.html,2021-04-12 14:10:58,Amazonas tem queda de 80% nas mortes por Covid-19 por causa de tratamento precoce ,"Após adotar tratamento precoce Amazonas tem queda de 80% no número de mortes desde janeiro Após Socorro do governo Bolsonaro, Amazonas tem queda de 80% no número de mortes desde janeiro após adotar tratamento precoce Enquanto a maioria das regiões do país segue em estado de alerta para o colapso dos sistemas de saúde, o Amazonas apresenta uma tendência de diminuição dos seus números gerais, entre eles, o número de mortes tudo foi possível após o tratamento precoce adotado após o governo Bolsonaro socorrer o Estado, o ministro Pazuello na época sugeriu o tratamento precoce que é aquele usado imediatamente após o paciente sentir os primeiros sintomas da Covid. […]",1,
470,https://www.boatos.org/saude/dr-steve-hotze-vacinas-terapias-geneticas-experimentais.html,2021-04-12 10:08:19,"Dr. Steve Hotze está certo ao dizer que vacinas são, na realidade, terapias genéticas experimentais ","O Dr. Steve Hotze, de Houston, Texas, é demolidor quando fala sobre as terapias genéticas experimentais apelidadas de “vacinas” contra a peste chinesa. (Veja o vídeo e repasse para seus amigos e contatos!)  Dr. Steve Hotze fala da terapia genética experimental, chamada enganosa mente de vacina contra a covid",1,
471,https://www.boatos.org/saude/equador-descobre-cura-do-coronavirus-covid-19-ignorar-oms-fazer-autopsias.html,2021-04-11 14:38:36,Equador descobre a cura do coronavírus (Covid-19) ao ignorar OMS e fazer autópsias ,"Excelentes notícias. ÚLTIMO MINUTO Respiradores, ventiladores ou a Unidade de Terapia Intensiva NÃO são necessários ” ÚLTIMA HORA INTERNACIONAL EQUADOR NO EQUADOR FINALMENTE, A CURA PARA CORONAVIRUS Os médicos equatorianos, liderados pelo Doutor Jacinto Pichamaluco, desobedeceram à lei sanitária mundial da OMS, para não fazer autópsias nos mortos do Coronavírus e confirmaram que NÃO é um VÍRUS mas sim uma BACTÉRIA que causa a mort Isso causa a formação de coágulos sanguíneos e causa a morte do paciente. O Equador derrota o chamado Covid-19, que nada mais é do que “Coagulação intravascular disseminada” (Trombose) E a forma de combatê-la, ou seja, curá-la, é com “antibióticos, antiinflamatórios e anticoagulantes",1,
472,https://www.boatos.org/saude/equador-descobre-cura-do-coronavirus-covid-19-ignorar-oms-fazer-autopsias.html,2021-04-11 14:38:36,Equador descobre a cura do coronavírus (Covid-19) ao ignorar OMS e fazer autópsias ," ASPIRINA, que indica que essa doença foi maltratada. Esta notícia sensacional para o mundo foi produzida por médicos equatorianos ao realizar autópsias em cadáveres como resultado do Covid-19. Algo mais , de acordo com patologistas equatorianos. “Os ventiladores nunca foram necessários, nem a unidade de terapia intensiva.” Assim, no Equador começou a mudança de protocolos O EQUADOR REVELOU E LEVANTA A CHAMADA pandemia mundial pela OMS. Os chineses já sabiam dessa cura e não informaram PARA FAZER NEGÓCIOS. Fonte: Ministério da Saúde do EQUADOR. COMPARTILHE QUE TODOS SABEM QUE Fomos enganados E ASSASSINOS NOSSOS IDOSOS !! @ Ecuadorrevelacurardelcovid19 ALERTA PARA OS OLHOS Transmita esta informação a toda a sua família, vizinhança, conhecidos, amigos, colegas, colegas de trabalho e ao seu ambiente em geral: Se eles pegarem Covid-19 … que “não é um vírus”, como fomos levados a acreditar, mas “uma bactéria” … amplificado com Radiação eletromagnética 5G que também produz inflamação e hipóxia. Eles farão o seguinte: Eles devem levar: Aspirina de 81 mg ou 100 mg e Apronax ou Paracetamol, Ibuprofno de 400 mg Por quê ?: Porque foi demonstrado que o que Covid-19 faz é coagular o sangue, causando trombose e o sangue não flui e não oxigena o coração e os pulmões e a pessoa morre rapidamente por não conseguir respirar. No Equador mandaram para o inferno o protocolo da OMS Fizeram autópsias, as veias estavam dilatadas e o sangue coagulado, todas as veias e artérias cheias de trombos, impedindo o sangue de fluir normalmente e transportar oxigênio para todos os órgãos, principalmente para o cérebro, coração e pulmões e o paciente acaba morrendo, já sabendo desse diagnóstico o Ministério da Saúde italiano mudou imediatamente os protocolos de tratamento contra Covid-19 … e passou a administrar em seus pacientes positivos Aspirina 100mg e Aventalax … resultado: os pacientes começaram a recuperare apresentou melhorias e o Ministério da Saúde deu alta e mandou para casa mais de 14.000 pacientes em um único dia. URGENT: Transmitir essa informação e torná-la viral, aqui no nosso país mentiram para nós, com esta pandemia. A única coisa que eles dizem todos os dias são Dados e ESTATÍSTICAS, mas eles não informam sobre isso para salvar os cidadãos Mas a Itália quebrou a norma … porque eles já estavam sobrecarregados e em sério caos de mortes diárias … Agora QUEM. .será exigido em todo o mundo por encobrir tantas mortes e o colapso das economias de muitos países do mundo … Agora entende-se porque a ordem de INCINERAR ou enterrar imediatamente os corpos sem fazer autópsia … e eles foram rotulados como altamente poluentes … Está em nossas mãos carregar a verdade e a esperança de salvar muitas vidas … SPREAD EM TODAS AS REDES URGENTES !!! Portanto, o Gel Antibacteriano funciona e o Dióxido de Cloro também … Vamos salvar vidas compartilhando estas ótimas informações",1,
473,https://www.boatos.org/politica/audio-doria-prova-vacina-coronavac-apenas-plano-derrubar-bolsonaro.html,2021-04-10 14:51:38,Áudio de Doria prova que vacina Coronavac é apenas um plano para derrubar Bolsonaro ,VAZOU ÁUDIO DORIA E CHINÊS QUERENDO DERRUBAR BOLSONARO. VAZA AUDIO DE JOAO DORIA COMBINANDO COM CHINES COMO DERRUBAR BOLSONARO ATRAVÉS DAS VACINA CHINESA   URGENTE! Vaza áudio secreto de Doria sobre seu plano contra Bolsonaro – Nunca foi pelas vidas. Acaba de vazar áudio de Doria e Dimas conversando sobre como usar a vacina para derrubar Bolsonaro e pavimentar seu projeto de poder.,1,
474,https://www.boatos.org/mundo/morte-agnaldo-timoteo-alberto-fernandez-covid-19-surto-chile-provam-coronavac-nao-funciona.html,2021-04-09 12:58:24,"Morte de Agnaldo Timóteo, Alberto Fernández com Covid-19 e surto no Chile provam que Coronavac não funciona ","“*UMA* *TRISTE* *REALIDADE* Manchete 1 – Aguinaldo Timóteo morre de COVID, mesmo tendo tomado a vacina. Manchete 2 – Presidente da Argentina está com COVID mesmo tendo tomado a vacina. Manchete 3 – Apesar do Chile ter vacinado grande parte de sua população, há uma explosão no número de casos de COVID. O que todas estas manchetes tem em comum? Todos os países acima utilizam em grande parte a Coronavac, a vacina chinesa. Pode ser cedo para afirmar algo, mas a história de que a eficiência da Coronavac era de apenas 58% começa a cobrar suas consequências. Enquanto isso, nem EUA, nem Japão, nem Israel , nem Alemanha, nem Inglaterra, nem França, nem Itália, nem Espanha, nem Suécia, nem Dinamarca, nem Noruega, nem Suécia, nem Suíça, sequer cogitaram comprar a vacina chinesa. O mundo inteiro sabe da desonestidade e da péssima qualidade dos produtos chineses. Uma coisa é mandar fazer bugigangas na China. Outra coisa é comprar uma vacina mal feita e arriscar a vida de centenas de milhões de pessoas. Os números não mentem: a Inglaterra é o país que mais vacinou na Europa (vacinas Pfizer, Astra Zeneca e Moderna) e os casos desabaram (gráfico abaixo). O Chile é o país que mais vacinou na América do Sul (Com Coronavac) e os casos estão explodindo (gráfico abaixo). Novamente, ha indícios que o Brasil entrou num barco furado por culpa de um governador que nunca foi patriota e nunca pensou nos interesses do país e do povo. Pensa apenas em receber comissão de chinês corrupto e fazer guerra política contra o presidente para tentar ganhar mais poder. Se a notícia de que a coronavac nao funciona for confirmada, João Doria será ainda mais odiado por todo o povo brasileiro. Doria pode passar para a história como o verdadeiro genocida. F. DGM",1,
477,https://www.boatos.org/saude/stf-autoriza-criacao-campos-concentracao-nao-vacinados-contra-covid-19.html,2021-04-09 11:01:08,STF autoriza criação de campos de concentração para não vacinados contra Covid-19 ,"  URGENTE STF AUTORIZA ESTADOS A ATIVAREM CAMPOS DE CONCENTRAÇÕ…ES O STF CRIA CAMPOS DE CONCENTRAÇÃO PARA QUEM NÃO TOMAR A VACINA, E OS QUE RESISTIREM AS SUAS ORDENS. FIZERAM ISTO NA ARGENTINA. VOCÊS FICARÃO SENTADOS ESPERANDO? TODOS NA FRENTE DO EXERCITO VAMOS ACABAR COM ELES. A ESQUERDA ESTA USANDO O NAZISMO CONTRA O POVO. ",1,
478,https://www.boatos.org/saude/stf-autoriza-criacao-campos-concentracao-nao-vacinados-contra-covid-19.html,2021-04-09 11:01:08,STF autoriza criação de campos de concentração para não vacinados contra Covid-19 ,  Maioria do STF autoriza a criação de centros de detenções para não vacinados e não testados. Ministros referendaram a liminar proferida por Lewandowski. Maioria dos ministros do STF autorizaram a ativação de de centros de detenções para não imunizados e não testados. Também os ministro determinaram a criação de um passaporte covid nacional para ser implementado gerando a volta do novo normal da sociedade. A decisão foi tomada ontem em plenário virtual. Estará disponível em maio ao público.,1,
479,https://www.boatos.org/saude/frutamida-descoberta-como-cura-covid-19.html,2021-04-08 17:08:23,Frutamida é descoberta como a cura da Covid-19 ,EM NOME DE JESUS CRISTO! GLÓRIA A DEUS! Médico revela que descobriu a cura do Covid é só manipular a FRUTAMIDA que é um remédio de baixo custo.  FRUTAMIDA – A CURA : Uma luz no fim do túnel ! Aleluia ! Bom dia ! Bjs,1,
481,https://www.boatos.org/politica/doria-prorroga-lockdown-dia-22-abril-2021-sao-paulo.html,2021-04-08 15:46:05,Doria prorroga o lockdown até o dia 22 de abril de 2021 em São Paulo ,"  DORIA PRORROGA QUARENTENA ATÉ DIA 22 DE ABRIL EM TODO ESTADO DE SP O governador de São Paulo João doria, ampliou a quarentena no estado a partir desta quarta-feira (8) até o dia 22 de abril. A medida segue sem flexibilizações, e foi tomada para conter o avanço do coronavírus no estado. A determinação será publicada no Diário Oficial desta terça-feira (7). Transcrição: e eu queria nesse momento a deixar claro a opinião pública e a população do estado de são paulo que sim a prorrogação da quarentena será feita em são paulo por mais 15 dias do dia oito até o dia vinte e dois de abril volto a repetir sim a quarentena prosseguirá de 18 a 22 de abril 15 dias portanto em todo o estado de são paulo pelo conjunto de razões que já foram aqui largamente expostas pelos cientistas médicos e especialistas.",1,
482,https://www.boatos.org/religiao/padres-de-aparecida-redentoristas-surto-covid-19-semana-santa.html,2021-04-07 18:18:23,Padres de Aparecida (redentoristas) passam por surto de Covid-19 após Semana Santa ,"Irmãos estamos passando para todos os grupos este pedido urgente dos Padres de Aparecida. PAZ e BEM Queridos amigos, gostaríamos de pedir orações de vocês pelos padres e religiosos Redentoristas que estão passando por um surto de COVID-19 no Setor de Aparecida temos o Pe. Treider, Pe Dalbó, Pe Marcelo, Pe Alberto Pascoto, Pe Luís Cláudio, irmão Allan . E hoje o Pe Frason desmaiou na missa das 7h e foi internado. No total da Provínica são 29 padres e religiosos.  Recebemos uma mensagem que o Padre Carlos Arthur está em estado gravíssimo na UTI. Convido vc para fazer parte do buquê de 1 milhão de Ave Maria para parar o Coronavírus. A ideia é que você reze uma Ave Maria e passe a mensagem para outras 10 pessoas. Espero que não quebremos a sinergia positiva desta oração . Levei 10 segundos para fazê-lo. Poder da oração!",1,
483,https://www.boatos.org/saude/fiocruz-atrasou-entrega-vacinas-porque-faz-boicote-bolsonaro.html,2021-04-07 14:21:12,Fiocruz atrasou entrega de vacinas porque faz boicote a Bolsonaro ,"“BOICOTE O grande investimento do governo brasileiro na produção de vacinas foi na Fiocruz. Em meados de 2020, decidiu-se pela produção de 200 milhões de doses da vacina Oxford em 2021, com 100 milhões em cada semestre. Em setembro, o governo liberou R$ 2 bilhões para que a Fiocruz pudesse produzir o insumo IFA no Brasil, sem precisar importá-lo da China, o que aumentará ainda mais a produção. Para a produção inicial o IFA foi adquirido da China e deveria ter chegado ao Brasil em dezembro, permitindo que as primeiras doses da vacina Oxford estivesse prontas em fevereiro. O insumo não chegou e só foi entregue pela China em março. Nesse período, não se viu um alerta da Fiocruz para a mídia nacional, informando do atraso da China e, em consequência, atraso no início da produção. Seria  uma forma mais clara de pressionar o Ministério da Saúde para interceder junto ao governo chinês, tentando agilizar a entrega do IFA. Mas não! A Fiocruz preferiu iniciar ataques e até escalou a pesquisadora Margareth Dalcomo para ir a mídia atacar duramente o governo. Ela chegou a fazer uma cena ridícula, ao chorar em público, dizendo que a vacina não viria mais para o Brasil. No dia seguinte, com a cara limpa, voltou aos holofotes pedindo desculpas pela cena histérica que havia promovido no dia anterior e desmentindo sua informação mentirosa.  Bem, chegando o IFA em março, a Fiocruz iniciou a produção da vacina. Definiu-se a data da entrega incial, só que não entregou! Houve atraso de mais de 15 dias e a Fiocruz alegou problema num equipamento de envasamento dos frascos. Muito estranho! Depois veio a promessa de produzir 1 milhão de doses por dia. O Ministério da Saúde acreditou e fez a programação, contando com essa produção significativa: 15 milhões de doses em março e 28 milhões de doses em abril. Enquanto isso, a Fiocruz liberou a velha histérica, Margareth Dalcomo, para voltar aos holofotes que ela adora, fazendo novos ataques ao governo. A própria Fiocruz, ao invés de se concentrar na produção já  injustificadamente atrasada, começou a soltar notas para a mídia, pedindo lockdown nas cidades brasileiras. Essa história de lockdown é senha da oposição violenta ao governo, que vê nele a chance de desestabilizar ainda mais o país, na tentativa de derrubar Bolsonaro. Em termos de resultado, a Fiocruz já é um fracasso industrial: até ontem, dia 1° de abril, entregou a ridícula quantidade de 2,2 milhões de doses, ao invés das 15 milhões prometidas.  Alega defeito em máquina recravadora, que ficou parada 1 semana. Ficaram 1 ano se preparando para produzir as vacinas contra covid e agora vem com essa história de máquinas quebradas! Que excelência industrial e científica é essa? Injustificável! É BOICOTE! Tenho defendido essa tese desde o ano passado e mais do que nunca, acredito que ela é real. A Fiocruz é quase toda petista, a começar de sua presidente. Essa gente não tem o menor interesse em fazer qualquer coisa que favoreça o governo Bolsonaro. O governo federal colocou “RAPOSA TOMANDO CONTA DO GALINHEIRO”! Esses atrasos e as justificativas da Fiocruz são inaceitáveis! Essa corriola petista não se importa que mais alguns milhares de vidas se percam por falta de vacina: importante é derrubar o governo! O Ministério da Saúde tem que agir e mandar investigar o que está ocorrendo na Fiocruz! Alguma coisa grave está em andamento e poderá jogar por terra o excelente esquema de vacinação que já estava programado para atender a população brasileira. É muito sério! 13 MILHÕES DE DOSES DE VACINAS A MENOS QUE A PROMESSA INICIAL DA FIOCRUZ! ABSURDO! SABOTAGEM!",1,
485,https://www.boatos.org/saude/52-cidades-zero-casos-morte-covid-19-gracas-ivermectina-hidroxicloroquina-tratamento-precoce-boato.html,2021-04-06 20:51:55,"52 cidades tem zero casos de morte por Covid-19 graças a ivermectina, hidroxicloroquina e tratamento precoce ","Já são 52 cidades com zero casos de morte por vírus chinês, graças a ivermectina e hidroxocloroquina no tratamento precoce. #AxelGrael queremos tratamento precoce nos postos de saúde! Cidades onde o Tratamento Precoce está sendo disponibilizado: “01) Porto Seguro (BA); 02) Rancho Queimado (SC); 03) Búzios (RJ); 04) Porto Feliz (SP); 05) São Lourenço (MG); 06) Taquara (RS); 07) Itajubá (MG); 08) Braço do Norte (SC); 09) Toledo (PR); 10) Cristal (RS); 11) Cascavel (PR); 12) São João Nepomuceno (MG); 13) Saudades (SC); 14) Pilar (AL); 15) Uberaba (MG); 16) São Pedro dos Crentes (MA); 17) Foz do Iguaçú (PR); 18) Santa Maria (RS); 19) Itajaí (SC); 20) Vila Velha (ES); 21) Chapecó (SC); 22) Potirendaba (SP); 23) Nova Odessa (SP); 24) Campina Grande (PB); 25) Penha (SC); 26) Mirandópolis (SP); 27) Governador Valadares (MG); 28) Ipatinga (MG); 29) Jaguaré (ES); 30) Maxaranguape (RN); 31) Uberaba (MG); 32) Cacoal (RO); 33) Floriano (PI); 34) Bom Despacho (MG). 35) Coronel Fabriciano (MG) 36) Carmo do Rio Claro (MG) 37) Lupionopolis (PR) 38) NATAL (RN) 39) AREIA BRANCA (RN) 40) MOSSORÓ (RN) 41) APODI (RN) 42) PARNAMIRIM (RN) 43) PARELHAS (RN) 44) Loanda (PR) 45) São Pedro do Paraná (PR) 46) Vitória da Conquista (BA) 47) Itapetinga (BA) 48) Videira (SC) 49) Orizona (GO) 50) Tibagi (SC) 51) Taquara (PR) 52) Limeira (SP) André Marroig Vamos prefeitos, passem para o lado de Deus, abandonem o Diabo ainda é tempo.",1,
